departamento,municipio,candidato,votos,total_votos_candidatos,porcentaje_municipal
ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,SAN ANDRES,VARGAS LLERAS GERMAN,1413,11197,12.61945163883183
ATLANTICO,BARANOA,DE LA CALLE LOMBANA HUMBERTO,480,23068,2.080804577770071
ATLANTICO,BARANOA,DUQUE MARQUEZ IVAN,4382,23068,18.996011791225943
ATLANTICO,BARANOA,FAJARDO VALDERRAMA SERGIO,1346,23068,5.834922836830241
ATLANTICO,BARANOA,MORALES HOYOS VIVIANE ALEIDA,75,23068,0.32512571527657363
ATLANTICO,BARANOA,PETRO URREGO GUSTAVO FRANCISCO,8889,23068,38.5338997745795
ATLANTICO,BARANOA,TRUJILLO SARMIENTO JORGE ANTONIO,71,23068,0.3077856771284897
ATLANTICO,BARANOA,VARGAS LLERAS GERMAN,7825,23068,33.92144962718918
ATLANTICO,BARRANQUILLA,DE LA CALLE LOMBANA HUMBERTO,8635,487033,1.7729804756556538
ATLANTICO,BARRANQUILLA,DUQUE MARQUEZ IVAN,144321,487033,29.63269429381582
ATLANTICO,BARRANQUILLA,FAJARDO VALDERRAMA SERGIO,63348,487033,13.006921502239068
ATLANTICO,BARRANQUILLA,MORALES HOYOS VIVIANE ALEIDA,933,487033,0.19156812782706714
ATLANTICO,BARRANQUILLA,PETRO URREGO GUSTAVO FRANCISCO,188185,487033,38.63906552533401
ATLANTICO,BARRANQUILLA,TRUJILLO SARMIENTO JORGE ANTONIO,1958,487033,0.4020261460722374
ATLANTICO,BARRANQUILLA,VARGAS LLERAS GERMAN,79653,487033,16.35474392905614
ATLANTICO,CAMPO DE LA CRUZ,DE LA CALLE LOMBANA HUMBERTO,100,8466,1.1811953697141508
ATLANTICO,CAMPO DE LA CRUZ,DUQUE MARQUEZ IVAN,2901,8466,34.266477675407515
ATLANTICO,CAMPO DE LA CRUZ,FAJARDO VALDERRAMA SERGIO,172,8466,2.0316560359083393
ATLANTICO,CAMPO DE LA CRUZ,MORALES HOYOS VIVIANE ALEIDA,6,8466,0.07087172218284904
ATLANTICO,CAMPO DE LA CRUZ,PETRO URREGO GUSTAVO FRANCISCO,1505,8466,17.776990314197967
ATLANTICO,CAMPO DE LA CRUZ,TRUJILLO SARMIENTO JORGE ANTONIO,39,8466,0.4606661941885188
ATLANTICO,CAMPO DE LA CRUZ,VARGAS LLERAS GERMAN,3743,8466,44.21214268840066
ATLANTICO,CANDELARIA,DE LA CALLE LOMBANA HUMBERTO,82,6168,1.3294422827496757
ATLANTICO,CANDELARIA,DUQUE MARQUEZ IVAN,1442,6168,23.378728923476004
ATLANTICO,CANDELARIA,FAJARDO VALDERRAMA SERGIO,73,6168,1.1835278858625162
ATLANTICO,CANDELARIA,MORALES HOYOS VIVIANE ALEIDA,14,6168,0.2269779507133593
ATLANTICO,CANDELARIA,PETRO URREGO GUSTAVO FRANCISCO,585,6168,9.48443579766537
ATLANTICO,CANDELARIA,TRUJILLO SARMIENTO JORGE ANTONIO,20,6168,0.324254215304799
ATLANTICO,CANDELARIA,VARGAS LLERAS GERMAN,3952,6168,64.07263294422827
ATLANTICO,GALAPA,DE LA CALLE LOMBANA HUMBERTO,195,16479,1.18332423083925
ATLANTICO,GALAPA,DUQUE MARQUEZ IVAN,3767,16479,22.85939680805874
ATLANTICO,GALAPA,FAJARDO VALDERRAMA SERGIO,1324,16479,8.03446811092906
ATLANTICO,GALAPA,MORALES HOYOS VIVIANE ALEIDA,89,16479,0.5400813156138116
ATLANTICO,GALAPA,PETRO URREGO GUSTAVO FRANCISCO,6836,16479,41.48309970265186
ATLANTICO,GALAPA,TRUJILLO SARMIENTO JORGE ANTONIO,92,16479,0.5582863037805692
ATLANTICO,GALAPA,VARGAS LLERAS GERMAN,4176,16479,25.341343528126707
ATLANTICO,JUAN DE ACOSTA,DE LA CALLE LOMBANA HUMBERTO,146,7701,1.8958576808206724
ATLANTICO,JUAN DE ACOSTA,DUQUE MARQUEZ IVAN,2891,7701,37.54057914556551
ATLANTICO,JUAN DE ACOSTA,FAJARDO VALDERRAMA SERGIO,557,7701,7.232826905596676
ATLANTICO,JUAN DE ACOSTA,MORALES HOYOS VIVIANE ALEIDA,6,7701,0.07791195948578107
ATLANTICO,JUAN DE ACOSTA,PETRO URREGO GUSTAVO FRANCISCO,1908,7701,24.77600311647838
ATLANTICO,JUAN DE ACOSTA,TRUJILLO SARMIENTO JORGE ANTONIO,16,7701,0.20776522529541616
ATLANTICO,JUAN DE ACOSTA,VARGAS LLERAS GERMAN,2177,7701,28.269055966757563
ATLANTICO,LURUACO,DE LA CALLE LOMBANA HUMBERTO,377,8912,4.230251346499102
ATLANTICO,LURUACO,DUQUE MARQUEZ IVAN,3254,8912,36.512567324955114
ATLANTICO,LURUACO,FAJARDO VALDERRAMA SERGIO,273,8912,3.0632854578096946
ATLANTICO,LURUACO,MORALES HOYOS VIVIANE ALEIDA,23,8912,0.25807899461400363
ATLANTICO,LURUACO,PETRO URREGO GUSTAVO FRANCISCO,2255,8912,25.302962298025133
ATLANTICO,LURUACO,TRUJILLO SARMIENTO JORGE ANTONIO,35,8912,0.39272890484739675
ATLANTICO,LURUACO,VARGAS LLERAS GERMAN,2695,8912,30.24012567324955
ATLANTICO,MALAMBO,DE LA CALLE LOMBANA HUMBERTO,470,36934,1.2725402068554719
ATLANTICO,MALAMBO,DUQUE MARQUEZ IVAN,9593,36934,25.973357881626686
ATLANTICO,MALAMBO,FAJARDO VALDERRAMA SERGIO,2288,36934,6.194834028266638
ATLANTICO,MALAMBO,MORALES HOYOS VIVIANE ALEIDA,77,36934,0.20847999133589645
ATLANTICO,MALAMBO,PETRO URREGO GUSTAVO FRANCISCO,16580,36934,44.890886446093035
ATLANTICO,MALAMBO,TRUJILLO SARMIENTO JORGE ANTONIO,165,36934,0.446742838576921
ATLANTICO,MALAMBO,VARGAS LLERAS GERMAN,7761,36934,21.013158607245355
ATLANTICO,MANATI,DE LA CALLE LOMBANA HUMBERTO,335,5925,5.654008438818566
ATLANTICO,MANATI,DUQUE MARQUEZ IVAN,1219,5925,20.573839662447256
ATLANTICO,MANATI,FAJARDO VALDERRAMA SERGIO,133,5925,2.2447257383966246
ATLANTICO,MANATI,MORALES HOYOS VIVIANE ALEIDA,8,5925,0.1350210970464135
ATLANTICO,MANATI,PETRO URREGO GUSTAVO FRANCISCO,628,5925,10.59915611814346
ATLANTICO,MANATI,TRUJILLO SARMIENTO JORGE ANTONIO,8,5925,0.1350210970464135
ATLANTICO,MANATI,VARGAS LLERAS GERMAN,3594,5925,60.65822784810126
ATLANTICO,PALMAR DE VARELA,DE LA CALLE LOMBANA HUMBERTO,395,9071,4.3545364347921955
ATLANTICO,PALMAR DE VARELA,DUQUE MARQUEZ IVAN,1687,9071,18.597729026568185
ATLANTICO,PALMAR DE VARELA,FAJARDO VALDERRAMA SERGIO,464,9071,5.115202293021717
ATLANTICO,PALMAR DE VARELA,MORALES HOYOS VIVIANE ALEIDA,7,9071,0.07716900011024143
ATLANTICO,PALMAR DE VARELA,PETRO URREGO GUSTAVO FRANCISCO,4178,9071,46.058868922941244
ATLANTICO,PALMAR DE VARELA,TRUJILLO SARMIENTO JORGE ANTONIO,13,9071,0.14331385734759122
ATLANTICO,PALMAR DE VARELA,VARGAS LLERAS GERMAN,2327,9071,25.653180465218828
ATLANTICO,PIOJO,DE LA CALLE LOMBANA HUMBERTO,44,2660,1.6541353383458646
ATLANTICO,PIOJO,DUQUE MARQUEZ IVAN,625,2660,23.49624060150376
ATLANTICO,PIOJO,FAJARDO VALDERRAMA SERGIO,57,2660,2.142857142857143
ATLANTICO,PIOJO,MORALES HOYOS VIVIANE ALEIDA,2,2660,0.07518796992481204
ATLANTICO,PIOJO,PETRO URREGO GUSTAVO FRANCISCO,638,2660,23.984962406015036
ATLANTICO,PIOJO,TRUJILLO SARMIENTO JORGE ANTONIO,5,2660,0.18796992481203006
ATLANTICO,PIOJO,VARGAS LLERAS GERMAN,1289,2660,48.45864661654135
ATLANTICO,POLONUEVO,DE LA CALLE LOMBANA HUMBERTO,94,7561,1.2432217960587224
ATLANTICO,POLONUEVO,DUQUE MARQUEZ IVAN,880,7561,11.6386721333157
ATLANTICO,POLONUEVO,FAJARDO VALDERRAMA SERGIO,234,7561,3.094828726358947
ATLANTICO,POLONUEVO,MORALES HOYOS VIVIANE ALEIDA,14,7561,0.1851606930300225
ATLANTICO,POLONUEVO,PETRO URREGO GUSTAVO FRANCISCO,2914,7561,38.5398756778204
ATLANTICO,POLONUEVO,TRUJILLO SARMIENTO JORGE ANTONIO,18,7561,0.23806374818145748
ATLANTICO,POLONUEVO,VARGAS LLERAS GERMAN,3407,7561,45.06017722523476
ATLANTICO,PONEDERA,DE LA CALLE LOMBANA HUMBERTO,153,7641,2.0023557126030624
ATLANTICO,PONEDERA,DUQUE MARQUEZ IVAN,2730,7641,35.72830781311347
ATLANTICO,PONEDERA,FAJARDO VALDERRAMA SERGIO,217,7641,2.8399424159141473
ATLANTICO,PONEDERA,MORALES HOYOS VIVIANE ALEIDA,15,7641,0.19630938358853553
ATLANTICO,PONEDERA,PETRO URREGO GUSTAVO FRANCISCO,2253,7641,29.48566941499804
ATLANTICO,PONEDERA,TRUJILLO SARMIENTO JORGE ANTONIO,20,7641,0.261745844784714
ATLANTICO,PONEDERA,VARGAS LLERAS GERMAN,2253,7641,29.48566941499804
ATLANTICO,PUERTO COLOMBIA,DE LA CALLE LOMBANA HUMBERTO,466,16675,2.7946026986506745
ATLANTICO,PUERTO COLOMBIA,DUQUE MARQUEZ IVAN,4564,16675,27.370314842578708
ATLANTICO,PUERTO COLOMBIA,FAJARDO VALDERRAMA SERGIO,1862,16675,11.166416791604197
ATLANTICO,PUERTO COLOMBIA,MORALES HOYOS VIVIANE ALEIDA,23,16675,0.13793103448275862
ATLANTICO,PUERTO COLOMBIA,PETRO URREGO GUSTAVO FRANCISCO,5980,16675,35.86206896551724
ATLANTICO,PUERTO COLOMBIA,TRUJILLO SARMIENTO JORGE ANTONIO,43,16675,0.25787106446776614
ATLANTICO,PUERTO COLOMBIA,VARGAS LLERAS GERMAN,3737,16675,22.41079460269865
ATLANTICO,REPELON,DE LA CALLE LOMBANA HUMBERTO,294,9864,2.980535279805353
ATLANTICO,REPELON,DUQUE MARQUEZ IVAN,1716,9864,17.39659367396594
ATLANTICO,REPELON,FAJARDO VALDERRAMA SERGIO,188,9864,1.9059205190592052
ATLANTICO,REPELON,MORALES HOYOS VIVIANE ALEIDA,7,9864,0.07096512570965126
ATLANTICO,REPELON,PETRO URREGO GUSTAVO FRANCISCO,1729,9864,17.528386050283864
ATLANTICO,REPELON,TRUJILLO SARMIENTO JORGE ANTONIO,31,9864,0.31427412814274125
ATLANTICO,REPELON,VARGAS LLERAS GERMAN,5899,9864,59.803325223033255
ATLANTICO,SABANAGRANDE,DE LA CALLE LOMBANA HUMBERTO,242,11747,2.0601004511790246
ATLANTICO,SABANAGRANDE,DUQUE MARQUEZ IVAN,2793,11747,23.776283306376094
ATLANTICO,SABANAGRANDE,FAJARDO VALDERRAMA SERGIO,775,11747,6.597429130841917
ATLANTICO,SABANAGRANDE,MORALES HOYOS VIVIANE ALEIDA,21,11747,0.17876904741636163
ATLANTICO,SABANAGRANDE,PETRO URREGO GUSTAVO FRANCISCO,5055,11747,43.03226355665276
ATLANTICO,SABANAGRANDE,TRUJILLO SARMIENTO JORGE ANTONIO,84,11747,0.7150761896654465
ATLANTICO,SABANAGRANDE,VARGAS LLERAS GERMAN,2777,11747,23.640078317868394
ATLANTICO,SABANALARGA,DE LA CALLE LOMBANA HUMBERTO,1317,34759,3.7889467476049368
ATLANTICO,SABANALARGA,DUQUE MARQUEZ IVAN,7442,34759,21.410282229062975
ATLANTICO,SABANALARGA,FAJARDO VALDERRAMA SERGIO,1482,34759,4.263643948329928
ATLANTICO,SABANALARGA,MORALES HOYOS VIVIANE ALEIDA,56,34759,0.16110935297333065
ATLANTICO,SABANALARGA,PETRO URREGO GUSTAVO FRANCISCO,11473,34759,33.00727869041112
ATLANTICO,SABANALARGA,TRUJILLO SARMIENTO JORGE ANTONIO,66,34759,0.18987888028999683
ATLANTICO,SABANALARGA,VARGAS LLERAS GERMAN,12923,34759,37.17886015132771
ATLANTICO,SANTA LUCIA,DE LA CALLE LOMBANA HUMBERTO,149,4805,3.100936524453694
ATLANTICO,SANTA LUCIA,DUQUE MARQUEZ IVAN,1241,4805,25.82726326742976
ATLANTICO,SANTA LUCIA,FAJARDO VALDERRAMA SERGIO,57,4805,1.1862643080124868
ATLANTICO,SANTA LUCIA,MORALES HOYOS VIVIANE ALEIDA,5,4805,0.10405827263267431
ATLANTICO,SANTA LUCIA,PETRO URREGO GUSTAVO FRANCISCO,737,4805,15.338189386056191
ATLANTICO,SANTA LUCIA,TRUJILLO SARMIENTO JORGE ANTONIO,10,4805,0.20811654526534862
ATLANTICO,SANTA LUCIA,VARGAS LLERAS GERMAN,2606,4805,54.23517169614984
ATLANTICO,SANTO TOMAS,DE LA CALLE LOMBANA HUMBERTO,242,12288,1.9694010416666667
ATLANTICO,SANTO TOMAS,DUQUE MARQUEZ IVAN,3308,12288,26.920572916666668
ATLANTICO,SANTO TOMAS,FAJARDO VALDERRAMA SERGIO,1000,12288,8.138020833333332
ATLANTICO,SANTO TOMAS,MORALES HOYOS VIVIANE ALEIDA,13,12288,0.10579427083333333
ATLANTICO,SANTO TOMAS,PETRO URREGO GUSTAVO FRANCISCO,6034,12288,49.10481770833333
ATLANTICO,SANTO TOMAS,TRUJILLO SARMIENTO JORGE ANTONIO,21,12288,0.1708984375
ATLANTICO,SANTO TOMAS,VARGAS LLERAS GERMAN,1670,12288,13.590494791666666
ATLANTICO,SOLEDAD,DE LA CALLE LOMBANA HUMBERTO,1452,117931,1.2312284301837515
ATLANTICO,SOLEDAD,DUQUE MARQUEZ IVAN,30908,117931,26.208545675013355
ATLANTICO,SOLEDAD,FAJARDO VALDERRAMA SERGIO,9789,117931,8.300616462168556
ATLANTICO,SOLEDAD,MORALES HOYOS VIVIANE ALEIDA,196,117931,0.16619887900552016
ATLANTICO,SOLEDAD,PETRO URREGO GUSTAVO FRANCISCO,59634,117931,50.56685689089383
ATLANTICO,SOLEDAD,TRUJILLO SARMIENTO JORGE ANTONIO,595,117931,0.5045323112667577
ATLANTICO,SOLEDAD,VARGAS LLERAS GERMAN,15357,117931,13.022021351468233
ATLANTICO,SUAN,DE LA CALLE LOMBANA HUMBERTO,252,4340,5.806451612903226
ATLANTICO,SUAN,DUQUE MARQUEZ IVAN,1994,4340,45.94470046082949
ATLANTICO,SUAN,FAJARDO VALDERRAMA SERGIO,183,4340,4.216589861751152
ATLANTICO,SUAN,MORALES HOYOS VIVIANE ALEIDA,9,4340,0.20737327188940094
ATLANTICO,SUAN,PETRO URREGO GUSTAVO FRANCISCO,804,4340,18.525345622119815
ATLANTICO,SUAN,TRUJILLO SARMIENTO JORGE ANTONIO,9,4340,0.20737327188940094
ATLANTICO,SUAN,VARGAS LLERAS GERMAN,1089,4340,25.092165898617512
ATLANTICO,TUBARA,DE LA CALLE LOMBANA HUMBERTO,120,4910,2.4439918533604885
ATLANTICO,TUBARA,DUQUE MARQUEZ IVAN,1205,4910,24.54175152749491
ATLANTICO,TUBARA,FAJARDO VALDERRAMA SERGIO,307,4910,6.25254582484725
ATLANTICO,TUBARA,MORALES HOYOS VIVIANE ALEIDA,6,4910,0.12219959266802445
ATLANTICO,TUBARA,PETRO URREGO GUSTAVO FRANCISCO,1877,4910,38.228105906313644
ATLANTICO,TUBARA,TRUJILLO SARMIENTO JORGE ANTONIO,18,4910,0.3665987780040733
ATLANTICO,TUBARA,VARGAS LLERAS GERMAN,1377,4910,28.04480651731161
ATLANTICO,USIACURI,DE LA CALLE LOMBANA HUMBERTO,335,4133,8.105492378417614
ATLANTICO,USIACURI,DUQUE MARQUEZ IVAN,1428,4133,34.5511734817324
ATLANTICO,USIACURI,FAJARDO VALDERRAMA SERGIO,206,4133,4.984272925235906
ATLANTICO,USIACURI,MORALES HOYOS VIVIANE ALEIDA,8,4133,0.19356399709654004
ATLANTICO,USIACURI,PETRO URREGO GUSTAVO FRANCISCO,1302,4133,31.502540527461893
ATLANTICO,USIACURI,TRUJILLO SARMIENTO JORGE ANTONIO,12,4133,0.29034599564481006
ATLANTICO,USIACURI,VARGAS LLERAS GERMAN,842,4133,20.372610694410838
BOGOTA DC,BOGOTA DC,DE LA CALLE LOMBANA HUMBERTO,93401,3616449,2.582671565394673
BOGOTA DC,BOGOTA DC,DUQUE MARQUEZ IVAN,989744,3616449,27.367840663590172
BOGOTA DC,BOGOTA DC,FAJARDO VALDERRAMA SERGIO,1244477,3616449,34.41157334169513
BOGOTA DC,BOGOTA DC,MORALES HOYOS VIVIANE ALEIDA,5492,3616449,0.15186167425560265
BOGOTA DC,BOGOTA DC,PETRO URREGO GUSTAVO FRANCISCO,1099955,3616449,30.415332830630266
BOGOTA DC,BOGOTA DC,TRUJILLO SARMIENTO JORGE ANTONIO,10696,3616449,0.2957597355859298
BOGOTA DC,BOGOTA DC,VARGAS LLERAS GERMAN,172684,3616449,4.774960188848231
BOLIVAR,ACHI,DE LA CALLE LOMBANA HUMBERTO,55,7459,0.7373642579434241
BOLIVAR,ACHI,DUQUE MARQUEZ IVAN,5954,7459,79.82303257809357
BOLIVAR,ACHI,FAJARDO VALDERRAMA SERGIO,151,7459,2.0244000536264917
BOLIVAR,ACHI,MORALES HOYOS VIVIANE ALEIDA,27,7459,0.3619788175358627
BOLIVAR,ACHI,PETRO URREGO GUSTAVO FRANCISCO,965,7459,12.937391071189166
BOLIVAR,ACHI,TRUJILLO SARMIENTO JORGE ANTONIO,23,7459,0.30835232604906826
BOLIVAR,ACHI,VARGAS LLERAS GERMAN,284,7459,3.807480895562408
BOLIVAR,ALTOS DEL ROSARIO,DE LA CALLE LOMBANA HUMBERTO,32,2187,1.4631915866483767
BOLIVAR,ALTOS DEL ROSARIO,DUQUE MARQUEZ IVAN,1209,2187,55.281207133058984
BOLIVAR,ALTOS DEL ROSARIO,FAJARDO VALDERRAMA SERGIO,86,2187,3.9323273891175123
BOLIVAR,ALTOS DEL ROSARIO,MORALES HOYOS VIVIANE ALEIDA,15,2187,0.6858710562414266
BOLIVAR,ALTOS DEL ROSARIO,PETRO URREGO GUSTAVO FRANCISCO,566,2187,25.880201188843166
BOLIVAR,ALTOS DEL ROSARIO,TRUJILLO SARMIENTO JORGE ANTONIO,19,2187,0.8687700045724738
BOLIVAR,ALTOS DEL ROSARIO,VARGAS LLERAS GERMAN,260,2187,11.888431641518062
BOLIVAR,ARENAL,DE LA CALLE LOMBANA HUMBERTO,14,2309,0.606323083585968
BOLIVAR,ARENAL,DUQUE MARQUEZ IVAN,833,2309,36.07622347336509
BOLIVAR,ARENAL,FAJARDO VALDERRAMA SERGIO,56,2309,2.425292334343872
BOLIVAR,ARENAL,MORALES HOYOS VIVIANE ALEIDA,7,2309,0.303161541792984
BOLIVAR,ARENAL,PETRO URREGO GUSTAVO FRANCISCO,824,2309,35.686444348202684
BOLIVAR,ARENAL,TRUJILLO SARMIENTO JORGE ANTONIO,5,2309,0.21654395842356
BOLIVAR,ARENAL,VARGAS LLERAS GERMAN,570,2309,24.686011260285838
BOLIVAR,ARJONA,DE LA CALLE LOMBANA HUMBERTO,318,19887,1.5990345451802686
BOLIVAR,ARJONA,DUQUE MARQUEZ IVAN,7086,19887,35.63131694071504
BOLIVAR,ARJONA,FAJARDO VALDERRAMA SERGIO,1277,19887,6.421280233318248
BOLIVAR,ARJONA,MORALES HOYOS VIVIANE ALEIDA,34,19887,0.17096595766078343
BOLIVAR,ARJONA,PETRO URREGO GUSTAVO FRANCISCO,9166,19887,46.090410821139436
BOLIVAR,ARJONA,TRUJILLO SARMIENTO JORGE ANTONIO,139,19887,0.6989490622014382
BOLIVAR,ARJONA,VARGAS LLERAS GERMAN,1867,19887,9.388042439784785
BOLIVAR,ARROYOHONDO,DE LA CALLE LOMBANA HUMBERTO,117,3115,3.756019261637239
BOLIVAR,ARROYOHONDO,DUQUE MARQUEZ IVAN,1751,3115,56.21187800963082
BOLIVAR,ARROYOHONDO,FAJARDO VALDERRAMA SERGIO,89,3115,2.857142857142857
BOLIVAR,ARROYOHONDO,MORALES HOYOS VIVIANE ALEIDA,15,3115,0.4815409309791332
BOLIVAR,ARROYOHONDO,PETRO URREGO GUSTAVO FRANCISCO,376,3115,12.070626003210274
BOLIVAR,ARROYOHONDO,TRUJILLO SARMIENTO JORGE ANTONIO,8,3115,0.2568218298555377
BOLIVAR,ARROYOHONDO,VARGAS LLERAS GERMAN,759,3115,24.36597110754414
BOLIVAR,BARRANCO DE LOBA,DE LA CALLE LOMBANA HUMBERTO,43,4117,1.044449842118047
BOLIVAR,BARRANCO DE LOBA,DUQUE MARQUEZ IVAN,2712,4117,65.87320864707311
BOLIVAR,BARRANCO DE LOBA,FAJARDO VALDERRAMA SERGIO,89,4117,2.161768277872237
BOLIVAR,BARRANCO DE LOBA,MORALES HOYOS VIVIANE ALEIDA,26,4117,0.6315278115132378
BOLIVAR,BARRANCO DE LOBA,PETRO URREGO GUSTAVO FRANCISCO,883,4117,21.44765606023804
BOLIVAR,BARRANCO DE LOBA,TRUJILLO SARMIENTO JORGE ANTONIO,14,4117,0.3400534369686665
BOLIVAR,BARRANCO DE LOBA,VARGAS LLERAS GERMAN,350,4117,8.501335924216663
BOLIVAR,CALAMAR,DE LA CALLE LOMBANA HUMBERTO,387,6988,5.538065254722381
BOLIVAR,CALAMAR,DUQUE MARQUEZ IVAN,3175,6988,45.4350314825415
BOLIVAR,CALAMAR,FAJARDO VALDERRAMA SERGIO,114,6988,1.631368059530624
BOLIVAR,CALAMAR,MORALES HOYOS VIVIANE ALEIDA,40,6988,0.5724098454493417
BOLIVAR,CALAMAR,PETRO URREGO GUSTAVO FRANCISCO,1692,6988,24.212936462507155
BOLIVAR,CALAMAR,TRUJILLO SARMIENTO JORGE ANTONIO,48,6988,0.6868918145392101
BOLIVAR,CALAMAR,VARGAS LLERAS GERMAN,1532,6988,21.923297080709787
BOLIVAR,CANTAGALLO,DE LA CALLE LOMBANA HUMBERTO,36,3060,1.1764705882352942
BOLIVAR,CANTAGALLO,DUQUE MARQUEZ IVAN,927,3060,30.294117647058822
BOLIVAR,CANTAGALLO,FAJARDO VALDERRAMA SERGIO,209,3060,6.830065359477124
BOLIVAR,CANTAGALLO,MORALES HOYOS VIVIANE ALEIDA,4,3060,0.130718954248366
BOLIVAR,CANTAGALLO,PETRO URREGO GUSTAVO FRANCISCO,1074,3060,35.09803921568627
BOLIVAR,CANTAGALLO,TRUJILLO SARMIENTO JORGE ANTONIO,9,3060,0.29411764705882354
BOLIVAR,CANTAGALLO,VARGAS LLERAS GERMAN,801,3060,26.176470588235297
BOLIVAR,CARTAGENA DE INDIAS,DE LA CALLE LOMBANA HUMBERTO,4090,297037,1.3769328400165637
BOLIVAR,CARTAGENA DE INDIAS,DUQUE MARQUEZ IVAN,102348,297037,34.45631352323112
BOLIVAR,CARTAGENA DE INDIAS,FAJARDO VALDERRAMA SERGIO,41259,297037,13.890188764362687
BOLIVAR,CARTAGENA DE INDIAS,MORALES HOYOS VIVIANE ALEIDA,336,297037,0.1131172210869353
BOLIVAR,CARTAGENA DE INDIAS,PETRO URREGO GUSTAVO FRANCISCO,137432,297037,46.26763669172527
BOLIVAR,CARTAGENA DE INDIAS,TRUJILLO SARMIENTO JORGE ANTONIO,952,297037,0.32049879307965
BOLIVAR,CARTAGENA DE INDIAS,VARGAS LLERAS GERMAN,10620,297037,3.5753121664977767
BOLIVAR,CICUCO,DE LA CALLE LOMBANA HUMBERTO,34,4049,0.8397135095085208
BOLIVAR,CICUCO,DUQUE MARQUEZ IVAN,1856,4049,45.83847863670042
BOLIVAR,CICUCO,FAJARDO VALDERRAMA SERGIO,118,4049,2.914299827117807
BOLIVAR,CICUCO,MORALES HOYOS VIVIANE ALEIDA,20,4049,0.49394912324030626
BOLIVAR,CICUCO,PETRO URREGO GUSTAVO FRANCISCO,1510,4049,37.29315880464312
BOLIVAR,CICUCO,TRUJILLO SARMIENTO JORGE ANTONIO,22,4049,0.5433440355643369
BOLIVAR,CICUCO,VARGAS LLERAS GERMAN,489,4049,12.077056063225488
BOLIVAR,CLEMENCIA,DE LA CALLE LOMBANA HUMBERTO,116,4286,2.7064862342510496
BOLIVAR,CLEMENCIA,DUQUE MARQUEZ IVAN,1449,4286,33.80774615025665
BOLIVAR,CLEMENCIA,FAJARDO VALDERRAMA SERGIO,130,4286,3.033131124591694
BOLIVAR,CLEMENCIA,MORALES HOYOS VIVIANE ALEIDA,16,4286,0.3733084461035931
BOLIVAR,CLEMENCIA,PETRO URREGO GUSTAVO FRANCISCO,993,4286,23.168455436304246
BOLIVAR,CLEMENCIA,TRUJILLO SARMIENTO JORGE ANTONIO,19,4286,0.44330377974801677
BOLIVAR,CLEMENCIA,VARGAS LLERAS GERMAN,1563,4286,36.46756882874475
BOLIVAR,CORDOBA,DE LA CALLE LOMBANA HUMBERTO,87,6491,1.3403173625019258
BOLIVAR,CORDOBA,DUQUE MARQUEZ IVAN,2102,6491,32.383299953782156
BOLIVAR,CORDOBA,FAJARDO VALDERRAMA SERGIO,125,6491,1.925743336928054
BOLIVAR,CORDOBA,MORALES HOYOS VIVIANE ALEIDA,18,6491,0.27730704051763977
BOLIVAR,CORDOBA,PETRO URREGO GUSTAVO FRANCISCO,2786,6491,42.92096749345247
BOLIVAR,CORDOBA,TRUJILLO SARMIENTO JORGE ANTONIO,26,6491,0.40055461408103527
BOLIVAR,CORDOBA,VARGAS LLERAS GERMAN,1347,6491,20.751810198736713
BOLIVAR,EL CARMEN DE BOLIVAR,DE LA CALLE LOMBANA HUMBERTO,463,22653,2.0438793978722463
BOLIVAR,EL CARMEN DE BOLIVAR,DUQUE MARQUEZ IVAN,14968,22653,66.07513353639695
BOLIVAR,EL CARMEN DE BOLIVAR,FAJARDO VALDERRAMA SERGIO,626,22653,2.7634308921555646
BOLIVAR,EL CARMEN DE BOLIVAR,MORALES HOYOS VIVIANE ALEIDA,72,22653,0.31783869686134286
BOLIVAR,EL CARMEN DE BOLIVAR,PETRO URREGO GUSTAVO FRANCISCO,4665,22653,20.59329890080784
BOLIVAR,EL CARMEN DE BOLIVAR,TRUJILLO SARMIENTO JORGE ANTONIO,63,22653,0.27810885975367505
BOLIVAR,EL CARMEN DE BOLIVAR,VARGAS LLERAS GERMAN,1796,22653,7.928309716152386
BOLIVAR,EL GUAMO,DE LA CALLE LOMBANA HUMBERTO,255,3045,8.374384236453201
BOLIVAR,EL GUAMO,DUQUE MARQUEZ IVAN,1455,3045,47.783251231527096
BOLIVAR,EL GUAMO,FAJARDO VALDERRAMA SERGIO,45,3045,1.477832512315271
BOLIVAR,EL GUAMO,MORALES HOYOS VIVIANE ALEIDA,15,3045,0.49261083743842365
BOLIVAR,EL GUAMO,PETRO URREGO GUSTAVO FRANCISCO,772,3045,25.353037766830873
BOLIVAR,EL GUAMO,TRUJILLO SARMIENTO JORGE ANTONIO,13,3045,0.4269293924466338
BOLIVAR,EL GUAMO,VARGAS LLERAS GERMAN,490,3045,16.091954022988507
BOLIVAR,EL PENON,DE LA CALLE LOMBANA HUMBERTO,35,2554,1.370399373531715
BOLIVAR,EL PENON,DUQUE MARQUEZ IVAN,1107,2554,43.34377447141738
BOLIVAR,EL PENON,FAJARDO VALDERRAMA SERGIO,42,2554,1.644479248238058
BOLIVAR,EL PENON,MORALES HOYOS VIVIANE ALEIDA,7,2554,0.274079874706343
